SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
PAST SALE,December-16-2013,Single Family Residential,185 Seadrift Rd,Stinson Beach,CA,94970,4012771,3,3.5,Stinson Beach,1578,7501,1961,NA,1121,217,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/185-Seadrift-Rd-94970/home/720811,BAREIS,21313551,Y,Y,37.9065013,-122.6607568,"185 Seadrift Rd, Stinson Beach, CA",200638.55000000002,16719.87916666667,16719.87916666667,baseline_5pct,3.27,430.7646345345685,0.4307646345345685,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,183 Seadrift Rd,Stinson Beach,CA,94970,3600000,3,2,NA,1896,11250,1966,NA,1899,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/183-Seadrift-Rd-94970/home/17466148,NA,NA,Y,Y,37.9064824,-122.6605722,"183 Seadrift Rd, Stinson Beach, CA",180000,15000,15000,baseline_5pct,3.01,435.2441896943939,0.43524418969439393,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-22-2013,Single Family Residential,179 Seadrift Rd,Stinson Beach,CA,94970,4706113,3,2,Stinson Beach,1990,11273,1962,NA,1231,217,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/179-Seadrift-Rd-94970/home/1118874,BAREIS,21306035,Y,Y,37.9064143,-122.6601403,"179 Seadrift Rd, Stinson Beach, CA",235305.65000000002,19608.80416666667,19608.80416666667,baseline_5pct,3.34,442.55631337448216,0.44255631337448215,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,177 Seadrift Rd,Stinson Beach,CA,94970,4763303,3,2,NA,1602,15000,1981,NA,1311,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/177-Seadrift-Rd-94970/home/720819,NA,NA,Y,Y,37.9063575,-122.6597237,"177 Seadrift Rd, Stinson Beach, CA",238165.15000000002,19847.095833333336,19847.095833333336,baseline_5pct,3.26,450.7886200249256,0.4507886200249256,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,169 Seadrift Rd,Stinson Beach,CA,94970,3814744,3,3,NA,1901,7500,2004,NA,894,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/169-Seadrift-Rd-94970/home/722574,NA,NA,Y,Y,37.9061688,-122.659121,"169 Seadrift Rd, Stinson Beach, CA",190737.2,15894.766666666668,15894.766666666668,baseline_5pct,3.28,448.56440906480424,0.4485644090648042,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,August-1-2013,Single Family Residential,167 Seadrift Rd,Stinson Beach,CA,94970,3815171,3,2,Stinson Beach,1775,7501,1988,NA,1225,217,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/167-Seadrift-Rd-94970/home/898864,BAREIS,21313008,Y,Y,37.9060906,-122.6589812,"167 Seadrift Rd, Stinson Beach, CA",190758.55000000002,15896.545833333335,15896.545833333335,baseline_5pct,3.27,443.4803449529187,0.4434803449529187,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-18-2014,Single Family Residential,165 Seadrift Rd,Stinson Beach,CA,94970,3987796,3,3,Stinson Beach,2321,7492,1990,NA,1082,221,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/165-Seadrift-Rd-94970/home/1136736,BAREIS,21406620,Y,Y,37.9060453,-122.6587329,"165 Seadrift Rd, Stinson Beach, CA",199389.80000000002,16615.81666666667,16615.81666666667,baseline_5pct,3.26,446.86824796234134,0.44686824796234137,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-18-2014,Single Family Residential,163 Seadrift Rd,Stinson Beach,CA,94970,2915334,2,2,Stinson Beach,1126,8751,1987,NA,1536,221,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/163-Seadrift-Rd-94970/home/1105320,BAREIS,21413283,Y,Y,37.9059819,-122.6584957,"163 Seadrift Rd, Stinson Beach, CA",145766.7,12147.225,12147.225,baseline_5pct,3.41,447.43450930089267,0.4474345093008927,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,161 Seadrift Rd,Stinson Beach,CA,94970,3476110,3,2,NA,2193,7500,1968,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/161-Seadrift-Rd-94970/home/998212,NA,NA,Y,Y,37.9058868,-122.6583534,"161 Seadrift Rd, Stinson Beach, CA",173805.5,14483.791666666666,14483.791666666666,baseline_5pct,3.48,440.20281289763244,0.44020281289763247,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,157 Seadrift Rd,Stinson Beach,CA,94970,3013901,2,2,NA,1896,7500,1986,NA,541,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/157-Seadrift-Rd-94970/home/956432,NA,NA,Y,Y,37.9057755,-122.6579659,"157 Seadrift Rd, Stinson Beach, CA",150695.05000000002,12557.920833333335,12557.920833333335,baseline_5pct,3.34,440.1026925057306,0.4401026925057306,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,155 Seadrift Rd,Stinson Beach,CA,94970,3790417,3,3,NA,1814,7500,2010,NA,510,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/155-Seadrift-Rd-94970/home/22381400,NA,NA,Y,Y,37.9056908,-122.65779,"155 Seadrift Rd, Stinson Beach, CA",189520.85,15793.404166666667,15793.404166666667,baseline_5pct,3.56,435.5226753257501,0.43552267532575006,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,151 Seadrift Rd,Stinson Beach,CA,94970,3032037,3,2,NA,1959,7500,2007,NA,339,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/151-Seadrift-Rd-94970/home/1276802,NA,NA,Y,Y,37.9055537,-122.657401,"151 Seadrift Rd, Stinson Beach, CA",151601.85,12633.487500000001,12633.487500000001,baseline_5pct,3.29,432.05625193608324,0.43205625193608327,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,March-21-2019,Single Family Residential,149 Seadrift Rd,Stinson Beach,CA,94970,3498603,2,2,Stinson Beach,1472,7501,1979,NA,1561,242,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/149-Seadrift-Rd-94970/home/1132159,BAREIS,21825646,Y,Y,37.9054873,-122.6572126,"149 Seadrift Rd, Stinson Beach, CA",174930.15000000002,14577.512500000003,14577.512500000003,baseline_5pct,3.26,430.3774238628329,0.43037742386283295,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,147 Seadrift Rd,Stinson Beach,CA,94970,4117164,2,3,NA,2200,7500,1983,NA,383,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/147-Seadrift-Rd-94970/home/1258221,NA,NA,Y,Y,37.9054278,-122.6570254,"147 Seadrift Rd, Stinson Beach, CA",205858.2,17154.850000000002,17154.850000000002,baseline_5pct,3.46,429.568666361768,0.429568666361768,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-7-2013,Single Family Residential,145 Seadrift Rd,Stinson Beach,CA,94970,4430352,3,2,Stinson Beach,1868,7492,2011,NA,1365,204,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/145-Seadrift-Rd-94970/home/22363865,BAREIS,21221822,Y,Y,37.9053616,-122.6568331,"145 Seadrift Rd, Stinson Beach, CA",221517.6,18459.8,18459.8,baseline_5pct,3.19,428.06400640736626,0.42806400640736625,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,143 Seadrift Rd,Stinson Beach,CA,94970,3164419,3,2,NA,1774,7500,1995,NA,817,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/143-Seadrift-Rd-94970/home/720859,NA,NA,Y,Y,37.9052914,-122.6566219,"143 Seadrift Rd, Stinson Beach, CA",158220.95,13185.079166666668,13185.079166666668,baseline_5pct,3.38,426.7440165633599,0.42674401656335986,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,December-15-2011,Single Family Residential,141 Seadrift Rd,Stinson Beach,CA,94970,4316540,3,3,Stinson Beach,2043,7492,2000,NA,1077,192,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/141-Seadrift-Rd-94970/home/1091448,BAREIS,21114946,Y,Y,37.9052403,-122.6564651,"141 Seadrift Rd, Stinson Beach, CA",215827,17985.583333333332,17985.583333333332,baseline_5pct,3.44,425.89912059748195,0.425899120597482,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,135 Seadrift Rd,Stinson Beach,CA,94970,3605287,2,2,NA,1740,7500,2000,NA,1279,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/135-Seadrift-Rd-94970/home/1156826,NA,NA,Y,Y,37.905003,-122.655817,"135 Seadrift Rd, Stinson Beach, CA",180264.35,15022.029166666667,15022.029166666667,baseline_5pct,3.68,418.9455545754931,0.4189455545754931,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-12-2020,Single Family Residential,133 Seadrift Rd,Stinson Beach,CA,94970,3811286,2,2,Stinson Beach,1814,7501,1990,NA,1544,263,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/133-Seadrift-Rd-94970/home/859473,BAREIS,21922931,Y,Y,37.9049589,-122.6556887,"133 Seadrift Rd, Stinson Beach, CA",190564.30000000002,15880.358333333335,15880.358333333335,baseline_5pct,3.55,417.9506885195062,0.4179506885195062,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,September-19-2017,Single Family Residential,131 Seadrift Rd,Stinson Beach,CA,94970,3256159,2,2,Stinson Beach,1499,7501,1970,NA,1551,233,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/131-Seadrift-Rd-94970/home/1280655,BAREIS,21718306,Y,Y,37.9048542,-122.6555423,"131 Seadrift Rd, Stinson Beach, CA",162807.95,13567.329166666668,13567.329166666668,baseline_5pct,3.67,409.60064881233643,0.40960064881233643,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,127 Seadrift Rd,Stinson Beach,CA,94970,4904884,3,4,NA,3305,15000,1981,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/127-Seadrift-Rd-94970/home/1045988,NA,NA,Y,Y,37.9047263,-122.6550745,"127 Seadrift Rd, Stinson Beach, CA",245244.2,20437.016666666666,20437.016666666666,baseline_5pct,3.6,410.33769189486355,0.4103376918948636,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,117 Seadrift Rd,Stinson Beach,CA,94970,4161970,2,3,NA,1907,7500,1981,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/117-Seadrift-Rd-94970/home/1269323,NA,NA,Y,Y,37.9043478,-122.6541854,"117 Seadrift Rd, Stinson Beach, CA",208098.5,17341.541666666668,17341.541666666668,baseline_5pct,3.61,393.7723565298846,0.39377235652988457,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,115 Seadrift Rd,Stinson Beach,CA,94970,3786630,2,2,NA,1671,7500,1980,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/115-Seadrift-Rd-94970/home/1050566,NA,NA,Y,Y,37.9042556,-122.6540227,"115 Seadrift Rd, Stinson Beach, CA",189331.5,15777.625,15777.625,baseline_5pct,3.39,387.6978547005011,0.3876978547005011,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,111 Seadrift Rd,Stinson Beach,CA,94970,3442514,3,2,NA,2277,10750,1991,NA,312,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/111-Seadrift-Rd-94970/home/908887,NA,NA,Y,Y,37.9040773,-122.6537207,"111 Seadrift Rd, Stinson Beach, CA",172125.7,14343.808333333334,14343.808333333334,baseline_5pct,3.6,375.47251859295693,0.37547251859295694,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,103 Seadrift Rd,Stinson Beach,CA,94970,3372051,3,2,NA,2388,11750,1990,NA,287,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/103-Seadrift-Rd-94970/home/1250602,NA,NA,Y,Y,37.9042034,-122.6534796,"103 Seadrift Rd, Stinson Beach, CA",168602.55000000002,14050.212500000001,14050.212500000001,baseline_5pct,2.9,401.32879475856925,0.40132879475856925,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,December-4-2014,Single Family Residential,101 Seadrift Rd,Stinson Beach,CA,94970,3909355,3,3,Stinson Beach,2402,11252,1992,NA,1030,221,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/101-Seadrift-Rd-94970/home/721012,BAREIS,21413017,Y,Y,37.9043643,-122.6532261,"101 Seadrift Rd, Stinson Beach, CA",195467.75,16288.979166666666,16288.979166666666,baseline_5pct,2.8,432.27159967280426,0.43227159967280426,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,3 Walla Vis,Stinson Beach,CA,94970,2852022,2,2,NA,1682,7918,1981,NA,213,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/3-Walla-Vis-94970/home/1372984,NA,NA,Y,Y,37.903797,-122.6523568,"3 Walla Vis, Stinson Beach, CA",142601.1,11883.425000000001,11883.425000000001,baseline_5pct,2.75,389.9078444355736,0.38990784443557364,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,187 Calle del Arroyo,Stinson Beach,CA,94970,2792860,4,3,NA,2249,12060,1968,NA,460,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/187-Calle-del-Arroyo-94970/home/17140209,NA,NA,Y,Y,37.903726,-122.6520963,"187 Calle del Arroyo, Stinson Beach, CA",139643,11636.916666666666,11636.916666666666,baseline_5pct,2.96,390.34794640492794,0.3903479464049279,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-9-2013,Single Family Residential,1 Sonoma Patio Rd,Stinson Beach,CA,94970,2855030,3,2,Stinson Beach,1928,7501,1997,NA,752,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/1-Sonoma-Patio-94970/home/720948,BAREIS,21311102,Y,Y,37.9035117,-122.6517168,"1 Sonoma Patio Rd, Stinson Beach, CA",142751.5,11895.958333333334,11895.958333333334,baseline_5pct,3.35,376.27988982001125,0.37627988982001126,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,5 Sacramento Patio,Stinson Beach,CA,94970,3534724,3,3,NA,2227,7500,2004,NA,184,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/5-Sacramento-Patio-94970/home/1408119,NA,NA,Y,Y,37.9029417,-122.651094,"5 Sacramento Patio, Stinson Beach, CA",176736.2,14728.016666666668,14728.016666666668,baseline_5pct,3.37,324.22861445069884,0.32422861445069884,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,2 Rafael Patio,Stinson Beach,CA,94970,2055814,2,2,NA,1206,7700,1940,NA,311,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/2-Rafael-Patio-94970/home/932369,NA,NA,Y,Y,37.9029287,-122.6507704,"2 Rafael Patio, Stinson Beach, CA",102790.70000000001,8565.891666666668,8565.891666666668,baseline_5pct,2.76,334.7523016059287,0.3347523016059287,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,4 Rafael Patio,Stinson Beach,CA,94970,1572320,2,1,NA,1060,4800,1979,NA,222,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/4-Rafael-Patio-94970/home/1360066,NA,NA,Y,Y,37.9027996,-122.6509469,"4 Rafael Patio, Stinson Beach, CA",78616,6551.333333333333,6551.333333333333,baseline_5pct,3.09,310.94344162115533,0.31094344162115534,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,5 Rafael Patio,Stinson Beach,CA,94970,2639586,2,2,NA,1076,9100,1964,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/5-Rafael-Patio-94970/home/777779,NA,NA,Y,Y,37.9024685,-122.6504625,"5 Rafael Patio, Stinson Beach, CA",131979.30000000002,10998.275000000001,10998.275000000001,baseline_5pct,2.82,285.3500031500833,0.2853500031500833,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
